sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan
13.54924677731936,0.38481788070398554,-23.768601885205907,75.47918138553294,5031.393802341481,623.595458984375,1.0009557929123194,ztf_20180428400324_000634_zg_c10_o.fits,30.0,ZTF_g,58236.4003704,10,3,5.7413869415431,10.0,1.0,26.325,8.4181e-06,0.03836,-0.010108,2.4774e-05,-1.344e-05,26.222,26.221458,0.03842,0.479,0.542,0.213341,4,39,2.843,19.79,1,1,634,33.3761,0.970152,1783.351360242296,905.7523016133849,False
5.1018602886504585,0.03486974040217403,56.794793615934275,20.425085469865188,3810.781541031171,625.1031494140625,1.0033758417561196,ztf_20180619297674_000634_zr_c10_o.fits,18.0,ZTF_r,58288.2976736,10,3,6.2,10.0,1.0,26.275537,1.7766e-06,0.021974,0.107282,3.9648e-06,-2.44e-06,26.334999,26.341425,0.036038,0.521,0.614,0.266249,4,39,2.004,21.42,1,2,634,2.478,0.374725,1792.6315763429782,1024.1557919485438,False
3.5373799723725785,0.1011339952709803,-54.117562585659634,17.441135743880462,3352.8180198826294,623.9014282226562,1.0014469152851626,ztf_20180813183611_000634_zg_c10_o.fits,75.0,ZTF_g,58343.1836227,10,3,6.2,10.0,1.0,26.176236,2.3889e-06,0.025577,-0.028438,5.3666e-06,-3.28e-06,26.162001,26.15885,0.026682,0.516,0.611,0.267153,4,39,2.443,21.37,1,1,634,-6.99624,0.0461831,1797.688731784007,978.1413201177711,False
53.49115178690575,1.5268599744790279,-617.8087870320181,214.23060870275484,6747.862921950786,623.3720703125,1.0005972236155698,ztf_20190419380023_000634_zr_c10_o.fits,45.0,ZTF_r,58592.3800231,10,3,6.2,10.0,1.0,24.696531,0.0006197359,0.107458,-0.014614,0.0017900963,-0.00100726,24.699501,24.688307,0.107487,0.521,0.563,0.172017,4,39,2.259,16.94,1,2,634,45.7574,0.999914,1853.47416437749,861.904694989087,False
11.800128467288221,0.33626989291561254,300.0777273564125,479.75964420713564,4664.463562699001,598.868896484375,0.9612662864917737,ztf_20180329410417_000634_zg_c10_o.fits,34.0,ZTF g,58206.4104398,10,3,5.89613310924437,10.0,1.0,26.325,4.2316e-06,0.032207,-0.053266,1.04986e-05,-6.14e-06,26.247,26.244673,0.0348,0.498,0.585,0.247494,4,39,2.122,20.56,1,1,634,34.4977,0.945347,1837.5273089214281,868.0591850313222,True
13.108975122721377,0.3635783823844555,271.8916649885419,46.54981189823992,4990.373295957561,623.88916015625,1.0014272233647672,ztf_20190818227917_000634_zg_c10_o.fits,32.0,ZTF_g,58713.2279167,10,3,6.2,10.0,1.0,24.6302,4.87393e-05,0.057512,-0.039554,0.0001638632,-8.46e-05,24.601999,24.609778,0.05793,0.47,0.516,0.175682,4,39,1.829,18.92,1,1,634,15.5326,-0.934767,1890.879063493148,789.9559368419602,False
5.236719855967669,0.14613254755863575,-17.126897715577304,25.785488423624845,3843.2861756553075,623.9393310546875,1.001507754501906,ztf_20180519316030_000634_zr_c10_o.fits,36.0,ZTF_r,58257.3160417,10,3,5.92532727155697,10.0,1.0,26.275,1.9853e-06,0.023338,0.109583,4.4176e-06,-2.72e-06,26.291,26.297779,0.037449,0.519,0.615,0.267266,4,39,2.506,21.11,1,2,634,-13.9094,0.194115,1786.753605762509,1012.1993796078887,False
7.132833901437255,0.19755607844635004,844.9541559500416,22.529494152900863,4229.578492104156,623.9578857421875,1.001537537306882,ztf_20190610236458_000634_zi_c10_o.fits,14.0,ZTF_i,58644.2364699,10,3,6.2,10.0,1.0,25.634948,7.481e-07,0.020894,0.193932,6.154e-06,-1.75e-06,25.679001,25.68996,0.044522,0.208,0.284,0.202727,4,39,1.365,20.71,1,3,634,32.9965,0.500314,1908.819722038644,767.5005195275492,False
9.966204451728977,0.2781972621919826,6.622719795310095,50.45705838457539,4647.6542947786165,623.823974609375,1.0013225916683386,ztf_20180827175463_000634_zr_c10_o.fits,52.0,ZTF_r,58357.1754977,10,3,6.2,10.0,1.0,26.28581,2.3076e-06,0.025267,0.100955,5.1595e-06,-3.16e-06,26.341,26.347648,0.037053,0.517,0.613,0.268453,4,39,2.638,20.18,1,2,634,15.6778,-0.995378,1801.071379729067,806.8804512692133,False
12.06545497822702,0.333472031635135,1077.3300148890087,46.897148164002324,4886.566867131141,623.7423095703125,1.0011915081385434,ztf_20190914145475_000634_zg_c10_o.fits,44.0,ZTF_g,58740.145706,10,3,6.2,10.0,1.0,26.109758,5.3583e-06,0.034389,-0.053861,1.45932e-05,-8.17e-06,26.082001,26.079597,0.036579,0.486,0.56,0.231506,4,39,1.986,20.28,1,1,634,15.2168,0.999993,1896.2238585637988,770.4209513087285,False
4.183413397307996,0.11454567608162869,1530.5469766737622,15.943358302152996,3562.632164574835,624.0492553710938,1.0016841980274378,ztf_20190802206944_000634_zg_c10_o.fits,22.0,ZTF_g,58697.2069676,10,3,6.2,10.0,1.0,26.169378,1.93e-06,0.023233,-0.060678,4.3379e-06,-2.65e-06,26.136999,26.132339,0.02839,0.514,0.61,0.268894,4,39,1.634,21.84,1,1,634,-15.4027,0.017446,1901.32656679454,798.2435991879247,False
4.027694592614404,,1479.4016664324215,15.957760240428371,3515.2714195779818,625.105712890625,1.0033799564857544,ztf_20190703319120_000634_zg_c10_o.fits,14.0,ZTF_g,58667.3191319,10,3,6.2,10.0,1.0,26.205188,1.9654e-06,0.023407,-0.064994,4.4119e-06,-2.7e-06,26.172001,26.165479,0.029204,0.514,0.611,0.268704,4,39,1.838,21.82,1,1,634,-34.3883,0.00371509,1894.8136618198894,781.2368339399344,False
12.048979485243327,0.33575745303291327,82.60882093273956,44.297218160052026,4884.8098483947415,623.7247314453125,1.0011632928496188,ztf_20180922205926_000634_zg_c10_o.fits,32.0,ZTF_g,58383.2059375,10,3,6.2,10.0,1.0,26.067173,5.7447e-06,0.036265,-0.039125,1.54718e-05,-8.69e-06,26.048,26.045194,0.037423,0.483,0.562,0.236018,4,39,1.921,20.32,1,1,634,40.4079,0.920829,1738.9076816290633,666.6409754458001,False
7.292046382524342,0.2037082143027296,22.135755791648826,44.5561192680351,4257.234564225857,623.9462280273438,1.0015188250840188,ztf_20180408422847_000634_zr_c10_o.fits,74.0,ZTF_r,58216.4228588,10,3,6.2,10.0,1.0,26.196277,2.8038e-06,0.027777,0.115347,6.2981e-06,-3.85e-06,26.261,26.266841,0.041417,0.516,0.612,0.26634,4,39,3.444,20.26,1,2,634,11.55,-0.491149,1775.6001037731792,927.1724840224229,False
5.385877243597146,0.1549251636050152,18.493798266049314,24.674281333799392,3878.376140476857,623.9185791015625,1.0014744447858146,ztf_20180906260336_000634_zg_c10_o.fits,62.0,ZTF_g,58367.2603356,10,3,6.2,10.0,1.0,26.089183,3.4196e-06,0.030876,-0.060685,7.7845e-06,-4.72e-06,26.058001,26.052355,0.034853,0.512,0.607,0.266445,4,39,2.471,20.99,1,1,634,-32.0965,-0.168133,1804.9416180449182,739.7950998546559,False
10.803963267216197,0.12704070917033258,-67.91749410043597,43.21595612252412,4748.411455726491,624.8472900390625,1.0029651525506622,ztf_20180927173623_000634_zr_c10_o.fits,35.0,ZTF_r,58388.1736227,10,3,6.2,10.0,1.0,26.228386,1.9929e-06,0.023698,0.094957,4.4768e-06,-2.73e-06,26.280001,26.286354,0.034863,0.512,0.61,0.269277,4,39,2.08,20.46,1,2,634,13.6223,-0.955513,1772.47500116149,673.2165119513203,False
18.966890553954038,0.5286429965060047,49.68874387402883,72.67974161273058,5452.027325068219,623.7296142578125,1.0011711304298756,ztf_20180531357442_000634_zr_c10_o.fits,52.0,ZTF_r,58269.3574421,10,3,5.07762405163262,10.0,1.0,26.275,3.6226e-06,0.031327,0.105757,8.0671e-06,-4.96e-06,26.125999,26.132887,0.042155,0.521,0.615,0.266725,4,39,1.722,19.97,1,2,634,34.8485,-0.97154,1800.865869898885,1050.9391313632236,False
21.26390809790815,0.5936916588041556,-44.78420673797908,89.27564222361099,5594.901269790845,623.692626953125,1.0011117607594302,ztf_20180426374155_000634_zg_c10_o.fits,37.0,ZTF_g,58234.3742014,10,3,3.45174660547547,10.0,1.0,26.325,1.17186e-05,0.043126,-0.010682,3.51328e-05,-1.89e-05,25.671,25.673194,0.043184,0.474,0.538,0.210209,4,39,2.04,19.82,1,1,634,28.2721,0.852651,1781.5528015400253,931.4864435777415,False
4.195702238458545,0.12205874510019529,-4.307597724358376,19.89669466699265,3566.2206412236637,623.955810546875,1.0015342063352728,ztf_20180327489722_000634_zg_c10_o.fits,30.0,ZTF g,58204.4897917,10,3,6.2,10.0,1.0,26.282223,2.6332e-06,0.026947,-0.063367,5.955e-06,-3.63e-06,26.25,26.24361,0.031791,0.514,0.609,0.266185,4,39,2.532,21.35,1,1,634,-5.75028,0.805266,1784.7880869613068,903.8394665859311,False
12.793053962509855,0.371470853548161,18.252689109059556,61.74451535831522,4959.78583841908,623.78466796875,1.0012594991472712,ztf_20180402464074_000634_zg_c10_o.fits,28.0,ZTF g,58210.4640972,10,3,5.97588534854948,10.0,1.0,26.325,6.7699e-06,0.036919,-0.012697,1.91492e-05,-1.056e-05,26.264999,26.265037,0.037027,0.481,0.551,0.222635,4,39,2.448,20.06,1,1,634,40.7695,-0.956611,1786.5922311393704,871.521990164659,False
15.710532912076514,0.4381302074763454,-107.33193455388687,68.91100165655332,5216.552228287651,623.7208251953125,1.0011570227854134,ztf_20180727333032_000634_zr_c10_o.fits,24.0,ZTF_r,58326.3330556,10,3,6.2,10.0,1.0,26.004672,5.0822e-06,0.037271,0.082325,1.12596e-05,-6.93e-06,26.054001,26.055315,0.043401,0.517,0.615,0.270112,4,39,2.559,19.6,1,2,634,35.7116,0.997645,1796.4741520311443,836.4471901370406,False
10.865179246833907,0.31031469845214005,0.20960216387336728,57.80186920599851,4755.627081889828,623.7994995117188,1.0012833057973014,ztf_20180424381551_000634_zr_c10_o.fits,21.0,ZTF_r,58232.3816319,10,3,4.92307491219774,10.0,1.0,26.275,3.3827e-06,0.030315,0.118766,7.6027e-06,-4.65e-06,26.09,26.098189,0.04378,0.517,0.612,0.265954,4,39,3.107,20.19,1,2,634,9.65395,0.665351,1783.8102576344172,917.0220221583897,False
4.239491273401756,0.037286814592539706,1450.3971068337655,16.83806715386695,3579.2781854706436,625.0518798828125,1.003293547163423,ztf_20190823175312_000634_zg_c10_o.fits,2.0,ZTF_g,58718.1753241,10,3,6.2,10.0,1.0,26.163559,2.1478e-06,0.024478,-0.047181,4.8397e-06,-2.95e-06,26.139999,26.134789,0.027555,0.514,0.61,0.26821,4,39,1.839,21.65,1,1,634,-26.6434,-0.548538,1889.9833959462364,802.4370497008974,False
7.935886941523554,0.2254515605499402,41.17464466359885,28.613029610651772,4362.918430122587,623.876220703125,1.0014064537770866,ztf_20180920150185_000634_zr_c10_o.fits,28.0,ZTF_r,58381.1501968,10,3,6.2,10.0,1.0,26.267984,1.3637e-06,0.019566,0.09417,3.0599e-06,-1.87e-06,26.32,26.325492,0.03206,0.512,0.611,0.2697,4,39,1.764,20.96,1,2,634,35.9623,0.786019,1773.7509491258347,658.0833694281226,False
5.909412741401317,0.164483422507768,33.16182501959514,25.157452721591067,3994.61016306914,624.17138671875,1.0018802355036116,ztf_20190411398345_000634_zr_c10_o.fits,29.0,ZTF_r,58584.3984028,10,3,6.2,10.0,1.0,26.203912,1.685e-06,0.021481,0.106813,3.7394e-06,-2.3e-06,26.263,26.269661,0.03577,0.52,0.616,0.267775,4,39,2.151,21.11,1,2,634,-19.4031,0.347202,1832.986230687841,875.3021776169388,False
57.19878543310723,1.6480941594623226,596.4890244230144,199.43422007095282,6831.813424705887,623.579833984375,1.0009307126554976,ztf_20190419380938_000634_zr_c10_o.fits,45.0,ZTF_r,58592.3809375,10,3,6.2,10.0,1.0,24.834666,9.32358e-05,0.075267,0.088161,0.0002426267,-0.00014069,24.885,24.885786,0.077708,0.515,0.58,0.219189,4,39,1.788,17.67,1,2,634,45.6235,0.999916,1854.4254829478482,862.3740890299241,False
9.332129178494693,0.26108194227854964,43.77354186476885,62.40448305974035,4565.679139125643,623.99072265625,1.0015902450341092,ztf_20181229546748_000634_zr_c10_o.fits,35.0,ZTF_r,58481.5467593,10,3,6.2,10.0,1.0,26.116029,6.8587e-06,0.042746,0.105632,1.52662e-05,-9.38e-06,26.177,26.180928,0.051268,0.518,0.614,0.267956,4,39,3.894,19.52,1,2,634,54.7782,-0.484845,1781.1657006680734,877.688280705913,False
3.9842595351521304,0.11119630498783475,2.917136026580837,16.003533239812658,3501.505238478629,623.8856201171875,1.001421541119081,ztf_20180609357859_000634_zg_c10_o.fits,13.0,ZTF_g,58278.3578704,10,3,5.79243934832965,10.0,1.0,26.325,1.728e-06,0.021821,-0.052285,3.8708e-06,-2.37e-06,26.224001,26.219296,0.025907,0.516,0.612,0.267114,4,39,1.826,21.96,1,1,634,-15.5791,-0.247415,1802.6457562537098,913.5196529782187,False
5.2743742815762555,0.14311522358791087,-29.633862786866644,21.56754544739146,3852.2063672616755,623.9017944335938,1.0014475031036818,ztf_20190227457292_000634_zg_c10_o.fits,46.0,ZTF_g,58541.4572917,10,3,6.2,10.0,1.0,26.178846,2.4744e-06,0.026122,-0.038781,5.5642e-06,-3.4e-06,26.16,26.155158,0.028107,0.514,0.611,0.267564,4,39,1.974,21.35,1,1,634,14.7269,-0.403884,1824.2515808168557,855.887860797768,False
10.779979911949248,0.3077481862330555,-115.1204555420809,51.727208790017826,4745.784331384768,623.8284912109375,1.0013298414300762,ztf_20180422460035_000634_zr_c10_o.fits,19.0,ZTF_r,58230.4601042,10,3,4.34300991278593,10.0,1.0,26.275,5.8467e-06,0.040172,0.114008,1.30856e-05,-8.02e-06,25.952,25.953462,0.050412,0.518,0.613,0.267148,4,39,2.741,20.25,1,2,634,-26.2768,0.448948,1790.1608095211786,943.2546093417559,False
5.766532423335256,0.16616972061027313,8.88054859246522,22.2940732033834,3963.76526817557,623.9281005859375,1.0014897280673154,ztf_20180907187905_000634_zr_c10_o.fits,52.0,ZTF_r,58368.1879282,10,3,6.2,10.0,1.0,26.253652,1.5392e-06,0.020737,0.099008,3.4486e-06,-2.11e-06,26.309,26.314216,0.033719,0.515,0.612,0.26855,4,39,1.894,21.31,1,2,634,-37.1785,-0.0934928,1801.2149391173987,774.8653609490804,False
6.809178436573642,0.193315526071506,679.7599304376386,20.42639094531646,4171.436683404103,623.817138671875,1.0013116190559792,ztf_20200601331690_000634_zi_c10_o.fits,2.0,ZTF_i,59001.3316898,10,3,6.4,9.5,1.0,25.713641,1.0576e-06,0.024662,0.191999,8.885e-06,-2.5e-06,25.76,25.767712,0.045527,0.207,0.282,0.19932,4,39,1.254,20.97,1,3,634,23.1664,0.744087,1918.188307647385,799.8887163258426,False
5.1771033746684845,0.14577291407820886,238.70667803657912,20.447633163189426,3828.9688032224894,623.8904418945312,1.0014292807295846,ztf_20190505359132_000634_zr_c10_o.fits,45.0,ZTF_r,58608.3591319,10,3,6.2,10.0,1.0,25.984878,1.7918e-06,0.022323,0.100702,3.9925e-06,-2.45e-06,26.041,26.04665,0.035126,0.516,0.613,0.269308,4,39,1.897,21.14,1,2,634,-43.4821,0.00186071,1850.6005631251328,768.9088880967375,False
17.194002788672396,0.5068246819118434,-32.27272419421596,63.61760614250401,5329.338179335671,623.6931762695312,1.001112642487209,ztf_20190327465694_000634_zr_c10_o.fits,15.0,ZTF_r,58569.465706,10,3,6.2,10.0,1.0,22.911589,0.000308323,0.055337,0.085529,0.0008903946,-0.00050543,22.957001,22.96014,0.056904,0.526,0.568,0.15508,4,39,1.723,17.01,1,2,634,26.1749,-0.571122,1836.9410214262161,876.2083330058666,False
14.875878071396814,0.41539409763355445,-128.14663615769135,126.20982363621884,5148.331961269072,623.7544555664062,1.0012110041194322,ztf_20180403422338_000634_zg_c10_o.fits,70.0,ZTF g,58211.4223611,10,3,5.80537184567342,10.0,1.0,26.325,1.98734e-05,0.043238,-0.035893,6.34369e-05,-3.333e-05,26.233999,26.234207,0.043789,0.47,0.525,0.19302,4,39,4.704,18.92,1,1,634,43.3007,-0.907508,1784.0713477504241,850.3346736612316,False
5.154149896386669,0.143864191902463,5.094898114396273,25.61817168296105,3823.3693650227647,623.8570556640625,1.0013756912745786,ztf_20180419336389_000634_zg_c10_o.fits,53.0,ZTF_g,58227.3364005,10,3,5.4484395696553,10.0,1.0,26.325,2.7898e-06,0.027653,-0.045499,6.2718e-06,-3.83e-06,26.159,26.15383,0.0302,0.515,0.611,0.266786,4,39,2.628,21.17,1,1,634,-27.3556,0.13225,1778.987647853397,875.6356720945189,False
3.9931152067241644,0.11241018554976118,1510.8566770167563,16.132267118343776,3504.5627783915843,624.1680908203125,1.0018749451369382,ztf_20190804202581_000634_zg_c10_o.fits,14.0,ZTF_g,58699.2025926,10,3,6.2,10.0,1.0,26.171229,2.0159e-06,0.023662,-0.062242,4.5307e-06,-2.77e-06,26.139,26.133214,0.028958,0.515,0.611,0.268204,4,39,1.919,21.62,1,1,634,1.2321,0.135715,1911.4213381383456,794.3376648821629,False
6.970056859488242,0.19503291337911852,1079.4295814464874,24.701759048755093,4200.631525850331,623.8106079101562,1.0013011362923856,ztf_20190906147975_000634_zg_c10_o.fits,72.0,ZTF_g,58732.1479745,10,3,6.2,10.0,1.0,26.082863,2.5129e-06,0.026401,-0.038179,5.6965e-06,-3.46e-06,26.063,26.059657,0.02831,0.512,0.608,0.267726,4,39,1.615,21.09,1,1,634,29.5293,0.503209,1883.699850148805,773.5914434687812,False
4.903331149260544,0.13843968624305247,1275.1293240635177,22.76481508972766,3761.1493325512524,624.0355834960938,1.0016622528027186,ztf_20190605316400_000634_zr_c10_o.fits,30.0,ZTF_r,58639.3164583,10,3,6.2,10.0,1.0,26.190667,2.2956e-06,0.025386,0.106427,5.0916e-06,-3.13e-06,26.250999,26.25606,0.038407,0.515,0.614,0.270803,4,39,2.433,21.17,1,2,634,-28.6845,0.0455055,1886.1533263478661,750.6923581208177,False
13.508327039878974,0.3756318479944777,725.6648429502206,57.73766096674823,5027.830635469158,623.8046875,1.0012916332263242,ztf_20191108109792_000634_zg_c10_o.fits,17.0,ZTF_g,58795.1097917,10,3,6.4,9.5,1.0,25.920162,7.5843e-06,0.037101,-0.013149,2.21794e-05,-1.205e-05,25.914,25.913019,0.03721,0.479,0.543,0.216342,4,39,2.245,19.9,1,1,634,41.5239,0.822737,1846.9258930355113,784.5563947908415,False
,,,0.0,-0.0,0.0,0.0,ztf_20190325426319_001679_zg_c04_o.fits,40.0,ZTF_g,58567.426331,4,1,6.2,10.0,1.0,26.139824,5.1171e-06,0.035741,-0.050336,1.3057e-05,-7.52e-06,26.114,26.110823,0.037807,0.492,0.576,0.244913,2,13,2.417,20.36,1,1,1679,34.9642,-0.767127,3033.014993567579,2934.7905263761313,True
,,,0.0,-0.0,0.0,0.0,ztf_20180623264167_001679_zr_c04_o.fits,1.0,ZTF_r,58292.2641898,4,1,6.2,10.0,1.0,26.139971,1.4542e-06,0.020631,0.091206,3.1327e-06,-1.95e-06,26.191,26.19688,0.032379,0.527,0.624,0.273608,2,13,1.881,20.94,1,2,1679,36.1888,0.781676,3016.8379441641073,2969.2902827912585,True
8.667197716928506,0.2392660034731827,1226.191171304407,34.415346396487955,4473.10835569713,623.8446044921875,1.0013557054449238,ztf_20190620350637_001678_zr_c01_o.fits,54.0,ZTF_r,58654.3506366,1,0,6.2,10.0,1.0,26.011583,2.374e-06,0.024435,0.086933,4.8763e-06,-3.13e-06,26.063,26.067392,0.034084,0.548,0.642,0.273329,1,0,2.032,20.53,1,2,1678,28.6191,-0.912634,1094.00500685229,2852.8992626502104,False
9.223941785440882,0.2655242007116778,1440.8905323684064,30.45050076757846,4551.061682724279,623.9635009765625,1.0015465505241774,ztf_20190714230081_001678_zr_c01_o.fits,23.0,ZTF_r,58678.2301736,1,0,6.2,10.0,1.0,26.059206,2.2614e-06,0.02392,0.082018,4.6225e-06,-2.97e-06,26.108999,26.11199,0.03282,0.55,0.644,0.273979,1,0,1.666,20.83,1,2,1678,35.0963,0.92898,1110.217706470498,2881.3760189942996,False
4.4432562747330895,0.02478915103789515,1190.3561906181124,16.022124304396986,3637.809393044142,624.9020385742188,1.0030530314192918,ztf_20190604268160_000634_zr_c10_o.fits,42.0,ZTF_r,58638.2681713,10,3,6.2,10.0,1.0,26.179636,1.3085e-06,0.019086,0.099565,2.9166e-06,-1.79e-06,26.233999,26.240684,0.032939,0.515,0.613,0.269628,4,39,1.623,21.71,1,2,634,-28.4567,0.00902816,1860.1340143035338,777.8197355465392,False
5.947734124533964,0.16196388644530418,11.980681878712044,24.340606079775984,4002.2518428828703,624.8157958984375,1.0029146001580056,ztf_20180906172477_000634_zr_c10_o.fits,69.0,ZTF_r,58367.1724884,10,3,6.2,10.0,1.0,26.252344,1.6351e-06,0.02134,0.095651,3.6663e-06,-2.24e-06,26.305,26.310847,0.033362,0.515,0.612,0.268101,4,39,2.083,21.19,1,2,634,-36.7768,-0.176058,1804.3202772929099,780.3066824675717,False
4.702122510417659,0.1267715063061207,25.87284543972832,20.266895657744723,3708.571777603285,623.84765625,1.0013606039325842,ztf_20180719395556_000634_zg_c10_o.fits,72.0,ZTF_g,58318.3955556,10,3,6.2,10.0,1.0,26.101453,2.4747e-06,0.026211,-0.029988,5.6627e-06,-3.43e-06,26.087,26.083301,0.027396,0.512,0.605,0.265746,4,39,2.049,21.28,1,1,634,-28.3788,0.456995,1795.1129592476243,797.5047779702682,False
11.282922501484723,0.11262382946158579,-37.865747887504135,41.624620193505066,4802.675392709019,624.8907470703125,1.0030349070149478,ztf_20180924165984_000634_zg_c10_o.fits,29.0,ZTF_g,58385.1659838,10,3,6.2,10.0,1.0,26.210441,4.7924e-06,0.034131,-0.044404,1.24409e-05,-7.11e-06,26.188,26.18508,0.035795,0.488,0.571,0.242905,4,39,1.835,20.42,1,1,634,29.2914,0.991235,1783.4720734869452,674.2562685165758,False
7.848796809534208,0.2219404466668068,1103.994668813325,31.07873415540113,4349.012384079245,623.736083984375,1.0011815152237158,ztf_20190907208704_000634_zg_c10_o.fits,68.0,ZTF_g,58733.2087037,10,3,6.2,10.0,1.0,26.106039,3.2838e-06,0.029328,-0.028445,7.8272e-06,-4.65e-06,26.091999,26.089126,0.030225,0.505,0.595,0.256906,4,39,1.97,20.78,1,1,634,23.6696,0.612349,1832.3216744036245,784.5947398556117,False
9.770328997033817,0.2800360563149699,-24.203969103666715,34.04353755269927,4622.835560453534,623.7898559570312,1.0012678265762942,ztf_20180829212859_000634_zr_c10_o.fits,43.0,ZTF_r,58359.2128704,10,3,6.2,10.0,1.0,26.165225,1.8283e-06,0.022525,0.095779,4.0994e-06,-2.51e-06,26.218,26.223812,0.034152,0.517,0.612,0.268016,4,39,1.636,20.76,1,2,634,14.2019,-0.929323,1800.8067681087132,782.6313968034676,False
12.002052158096628,0.342521096355284,-1.2861193840074217,46.41532543186685,4879.98475095923,623.7763671875,1.0012461752608346,ztf_20180924186296_000634_zr_c10_o.fits,23.0,ZTF_r,58385.1863079,10,3,6.2,10.0,1.0,26.235989,2.1799e-06,0.024802,0.098086,4.8832e-06,-2.98e-06,26.290001,26.295936,0.036278,0.512,0.611,0.269919,4,39,1.979,20.34,1,2,634,34.1527,0.991618,1771.5385663612606,671.8462028575887,False
3.7166268771494715,0.10363735797527093,1058.6360669288933,14.517053805417987,3414.7230464543536,624.0377807617188,1.0016657797138342,ztf_20190603266308_000634_zg_c10_o.fits,41.0,ZTF_g,58637.2663079,10,3,6.2,10.0,1.0,26.122961,1.9541e-06,0.023228,-0.06442,4.3995e-06,-2.69e-06,26.09,26.083641,0.028928,0.515,0.61,0.267645,4,39,1.787,21.92,1,1,634,-35.531,-0.000302334,1852.0760351578908,781.7466571341122,False
4.794864450101934,0.1294766312810124,22.921116267745848,34.643789651716205,3733.3333449583124,624.1845703125,1.001901396970305,ztf_20180620399502_000634_zg_c10_o.fits,19.0,ZTF_g,58289.3995255,10,3,6.2,10.0,1.0,26.231709,5.4476e-06,0.036691,-0.034199,1.36596e-05,-7.94e-06,26.216,26.211839,0.037655,0.494,0.581,0.247495,4,39,4.203,20.43,1,1,634,-19.2726,0.496789,1805.8157764948678,805.3589453169704,False
3.246859931408941,0.05429648691445157,1070.3441259839185,12.851786355322098,3245.5883557108164,624.8049926757812,1.0028972595116874,ztf_20190601420972_000634_zg_c10_o.fits,37.0,ZTF_g,58635.4209838,10,3,6.2,10.0,1.0,26.16256,2.0913e-06,0.024001,-0.072533,4.6922e-06,-2.87e-06,26.125,26.118208,0.030883,0.515,0.611,0.267941,4,39,1.841,22.06,1,1,634,-18.1891,-0.0468838,1847.4125752895777,787.4375765168916,False
4.074756430964185,0.11116594906262518,1515.4683549272033,15.724446810724045,3529.775709305821,624.05322265625,1.0016905660613964,ztf_20190730227801_000634_zg_c10_o.fits,2.0,ZTF_g,58694.2278125,10,3,6.2,10.0,1.0,26.196064,1.8086e-06,0.0224,-0.061076,4.0639e-06,-2.48e-06,26.165001,26.158753,0.027746,0.515,0.611,0.268084,4,39,1.674,21.87,1,1,634,-34.4444,-0.0517108,1857.1004624085629,796.9474310823107,False
14.2463055693272,0.398956710651943,1084.7680911332072,51.17011034080849,5094.278066658802,623.734619140625,1.0011791639496388,ztf_20191108077743_000634_zr_c10_o.fits,18.0,ZTF_r,58795.0777431,10,3,6.4,9.5,1.0,26.112384,2.5049e-06,0.026324,0.100984,5.6094e-06,-3.43e-06,26.167999,26.174202,0.037755,0.515,0.612,0.268002,4,39,1.734,20.24,1,2,634,34.7093,0.8204,1859.958673816626,803.0899466439403,False
8.893484899332579,0.2478118958393493,1130.9371295157346,41.14098765674602,4505.200433669586,623.7109375,1.0011411516853932,ztf_20190908186215_000634_zg_c10_o.fits,43.0,ZTF_g,58734.1862153,10,3,6.2,10.0,1.0,26.151155,4.7983e-06,0.03433,-0.027837,1.21126e-05,-7.01e-06,26.1385,26.135036,0.03501,0.492,0.579,0.246605,4,39,2.464,20.43,1,1,634,31.1198,0.70538,1844.5013626770287,801.5319680657591,False
5.461388193832224,0.15732914186978292,1031.804117289166,23.496516828255103,3895.804685773851,623.9216918945312,1.0014794412432284,ztf_20190529301516_000634_zr_c10_o.fits,43.0,ZTF_r,58632.3015509,10,3,6.2,10.0,1.0,26.191984,1.4525e-06,0.020014,0.107869,3.2521e-06,-1.99e-06,26.250999,26.258027,0.035153,0.517,0.612,0.267912,4,39,2.189,21.2,1,2,634,-34.2527,-0.260927,1847.9777078304269,805.5505334896177,False
6.39197725555438,0.1782232289960876,0.7953769733997222,31.10016717165877,4092.4690757012786,623.9049072265625,1.0014524995610956,ztf_20180829152697_000634_zg_c10_o.fits,49.0,ZTF_g,58359.1527083,10,3,6.2,10.0,1.0,24.369013,2.30623e-05,0.046443,-0.004488,7.24436e-05,-3.826e-05,24.367001,24.366643,0.046451,0.472,0.528,0.198716,4,39,2.401,19.14,1,1,634,-3.39266,-0.932358,1799.1786463051524,801.7587377014792,False
6.154935322088578,0.17129810355506578,1041.352827497211,26.972286989629723,4045.2237737132236,623.8901977539062,1.0014288888505718,ztf_20190601475162_000634_zg_c10_o.fits,31.0,ZTF_g,58635.475162,10,3,6.2,10.0,1.0,26.117531,3.2808e-06,0.029765,-0.06654,7.5515e-06,-4.56e-06,26.084,26.077328,0.034544,0.512,0.604,0.26348,4,39,2.33,20.92,1,1,634,-3.52015,-0.0444881,1845.1250476149041,776.0527801235415,False
